building_id,building_id_inf,contributor,publication,region,country,city,lat,lon,climate,building_type,cooling_type,year,records,has_age,has_ec,has_timestamp,timezone,met_source,isd_station,isd_distance,database
742,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,france,lyon,45.764043,4.835659,temperate oceanic,office,mixed mode,1998,86,no,no,yes,Europe/Paris,original_data,074800-99999,9372,2
743,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,france,lyon,45.764043,4.835659,temperate oceanic,office,naturally ventilated,1998,65,no,no,yes,Europe/Paris,ghcn_d,074800-99999,9372,2
744,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,france,lyon,45.764043,4.835659,temperate oceanic,others,air conditioned,1998,13,no,no,yes,Europe/Paris,original_data,074800-99999,9372,2
745,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,france,lyon,45.764043,4.835659,temperate oceanic,others,mixed mode,1998,38,no,no,yes,Europe/Paris,NA,074800-99999,9372,2
746,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,greece,athens,37.9838096,23.7275388,hot-summer mediterranean,classroom,air conditioned,1998,74,no,no,yes,Europe/Athens,original_data,167160-99999,11352,2
747,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,greece,athens,37.9838096,23.7275388,hot-summer mediterranean,classroom,naturally ventilated,1998,41,no,no,yes,Europe/Athens,original_data,167160-99999,11352,2
748,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,greece,athens,37.9838096,23.7275388,hot-summer mediterranean,others,air conditioned,1998,18,no,no,yes,Europe/Athens,original_data,167160-99999,11352,2
749,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,greece,athens,37.9838096,23.7275388,hot-summer mediterranean,others,mixed mode,1998,75,no,no,yes,Europe/Athens,original_data,167160-99999,11352,2
750,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,greece,athens,37.9838096,23.7275388,hot-summer mediterranean,others,naturally ventilated,1998,20,no,no,yes,Europe/Athens,original_data,167160-99999,11352,2
751,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,greece,athens,37.9838096,23.7275388,hot-summer mediterranean,classroom,air conditioned,1999,41,no,no,yes,Europe/Athens,original_data,167160-99999,11352,2
752,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,greece,athens,37.9838096,23.7275388,hot-summer mediterranean,classroom,naturally ventilated,1999,13,no,no,yes,Europe/Athens,original_data,167160-99999,11352,2
753,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,greece,athens,37.9838096,23.7275388,hot-summer mediterranean,others,air conditioned,1999,5,no,no,yes,Europe/Athens,original_data,167160-99999,11352,2
754,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,greece,athens,37.9838096,23.7275388,hot-summer mediterranean,others,mixed mode,1999,31,no,no,yes,Europe/Athens,original_data,167160-99999,11352,2
755,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,greece,athens,37.9838096,23.7275388,hot-summer mediterranean,others,naturally ventilated,1999,7,no,no,yes,Europe/Athens,original_data,167160-99999,11352,2
756,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,portugal,lisbon,38.7222524,-9.1393366,hot-summer mediterranean,others,naturally ventilated,1998,127,no,no,yes,Europe/Lisbon,original_data,085790-99999,5012,2
757,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,portugal,lisbon,38.7222524,-9.1393366,hot-summer mediterranean,others,naturally ventilated,1998,121,no,no,yes,Europe/Lisbon,original_data,085790-99999,5012,2
758,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,portugal,porto,41.1579438,-8.6291053,warm-summer mediterranean,office,naturally ventilated,1998,142,no,no,yes,Europe/Lisbon,original_data,085450-99999,10927,2
759,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,portugal,porto,41.1579438,-8.6291053,warm-summer mediterranean,others,mixed mode,1998,517,no,no,yes,Europe/Lisbon,ghcn_d,085450-99999,10927,2
760,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,portugal,porto,41.1579438,-8.6291053,warm-summer mediterranean,office,naturally ventilated,1998,134,no,no,yes,Europe/Lisbon,original_data,085450-99999,10927,2
761,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,portugal,porto,41.1579438,-8.6291053,warm-summer mediterranean,others,mixed mode,1998,518,no,no,yes,Europe/Lisbon,original_data,085450-99999,10927,2
762,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,sweden,gothenburg,57.70887,11.97456,temperate oceanic,classroom,mixed mode,1998,103,no,no,yes,Europe/Stockholm,ghcn_d,025130-99999,1763,2
763,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,sweden,gothenburg,57.70887,11.97456,temperate oceanic,others,air conditioned,1998,235,no,no,yes,Europe/Stockholm,ghcn_d,025130-99999,1763,2
764,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,sweden,gothenburg,57.70887,11.97456,temperate oceanic,classroom,mixed mode,1998,103,no,no,yes,Europe/Stockholm,NA,025120-99999,9633,2
765,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,sweden,gothenburg,57.70887,11.97456,temperate oceanic,others,air conditioned,1998,134,no,no,yes,Europe/Stockholm,NA,025120-99999,9633,2
766,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,sweden,halmstad,56.6743748,12.8577884,temperate oceanic,others,air conditioned,1998,74,no,no,yes,Europe/Stockholm,ghcn_d,026040-99999,2960,2
767,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,sweden,halmstad,56.6743748,12.8577884,temperate oceanic,others,air conditioned,1998,63,no,no,yes,Europe/Stockholm,ghcn_d,026040-99999,2960,2
768,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,sweden,malmo,55.604981,13.003822,temperate oceanic,office,air conditioned,1998,164,no,no,yes,Europe/Stockholm,NA,026350-99999,5803,2
769,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,sweden,malmo,55.604981,13.003822,temperate oceanic,office,air conditioned,1998,94,no,no,yes,Europe/Stockholm,original_data,026140-99999,9689,2
770,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,uk,london,51.5072178,-0.1275862,temperate oceanic,others,air conditioned,1998,238,no,no,yes,Europe/London,original_data,037790-99999,1088,2
771,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,uk,london,51.5072178,-0.1275862,temperate oceanic,others,mixed mode,1998,152,no,no,yes,Europe/London,original_data,037790-99999,1088,2
772,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,uk,london,51.5072178,-0.1275862,temperate oceanic,others,naturally ventilated,1998,279,no,no,yes,Europe/London,original_data,037790-99999,1088,2
773,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,uk,london,51.5072178,-0.1275862,temperate oceanic,others,air conditioned,1998,221,no,no,yes,Europe/London,original_data,037790-99999,1088,2
774,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,uk,london,51.5072178,-0.1275862,temperate oceanic,others,mixed mode,1998,121,no,no,yes,Europe/London,original_data,037790-99999,1088,2
775,yes,John L. Stoops,"Stoops, J. L.The thermal environmentand occupant perceptions in European office buildings. Doctoral thesis. Chalmers University of Technology, 2000. ISBN: 993-356207-x.",europe,uk,london,51.5072178,-0.1275862,temperate oceanic,others,naturally ventilated,1998,274,no,no,yes,Europe/London,original_data,037790-99999,1088,2
776,yes,Shin-ichi Tanabe,https://doi.org/10.1080/00038628.2012.744296,asia,japan,tokyo,35.6761919,139.6503106,humid subtropical,office,air conditioned,2006,118,no,no,no,Asia/Tokyo,original_data,NA,NA,2
777,yes,Despoina Teli,https://doi.org/10.1016/j.enbuild.2012.06.022,europe,uk,hampshire,51.0576948,-1.3080629,warm-summer humid continental,classroom,naturally ventilated,2011,2242,no,no,yes,Europe/London,original_data,038650-99999,12469,2
778,yes,Despoina Teli,https://doi.org/10.1016/j.enbuild.2012.06.022,europe,uk,hampshire,51.0576948,-1.3080629,warm-summer humid continental,classroom,naturally ventilated,2011,748,no,no,yes,Europe/London,original_data,038650-99999,12469,2
779,yes,Yufeng Zhang,https://doi.org/10.1016/j.buildenv.2005.04.020,asia,china,harbin,45.7567307,126.6424173,monsoon-influenced hot-summer humid continental,multifamily housing,NA,2001,120,no,no,no,Asia/Shanghai,NA,NA,NA,2
780,yes,Zhaojun Wang,https://doi.org/10.1016/j.buildenv.2005.04.020,asia,china,harbin,45.7567307,126.6424173,monsoon-influenced hot-summer humid continental,multifamily housing,NA,2001,120,yes,no,no,Asia/Shanghai,NA,NA,NA,2
781,yes,Zhaojun Wang,https://doi.org/10.1016/j.enbuild.2014.03.054,asia,china,harbin,45.7567307,126.6424173,monsoon-influenced hot-summer humid continental,classroom,NA,2011,11,yes,no,no,Asia/Shanghai,NA,NA,NA,2
782,yes,Zhaojun Wang,https://doi.org/10.1016/j.enbuild.2014.03.054,asia,china,harbin,45.7567307,126.6424173,monsoon-influenced hot-summer humid continental,classroom,NA,2011,389,yes,no,yes,Asia/Shanghai,ghcn_d,509530-99999,20475,2
783,yes,Zhaojun Wang,https://doi.org/10.1016/j.enbuild.2014.03.054,asia,china,harbin,45.7567307,126.6424173,monsoon-influenced hot-summer humid continental,office,NA,2011,83,yes,no,yes,Asia/Shanghai,ghcn_d,509530-99999,20475,2
784,yes,Zhaojun Wang,https://doi.org/10.1016/j.buildenv.2011.04.029,asia,china,harbin,45.7567307,126.6424173,monsoon-influenced hot-summer humid continental,multifamily housing,naturally ventilated,2009,221,yes,yes,yes,Asia/Shanghai,original_data,509530-99999,20475,2
785,yes,Zhaojun Wang,https://doi.org/10.1016/j.buildenv.2011.04.029,asia,china,harbin,45.7567307,126.6424173,monsoon-influenced hot-summer humid continental,multifamily housing,naturally ventilated,2009,534,yes,yes,yes,Asia/Shanghai,NA,NA,NA,2
786,yes,Antonio Augusto Xavier,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",americas,brazil,brasilia,-15.7975154,-47.8918874,tropical wet savanna,office,air conditioned,2000,24,no,no,no,America/Sao_Paulo,NA,NA,NA,2
787,yes,Antonio Augusto Xavier,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",americas,brazil,florianopolis,-27.5948036,-48.5569286,humid subtropical,classroom,naturally ventilated,2000,18,no,no,no,America/Sao_Paulo,NA,NA,NA,2
788,yes,Antonio Augusto Xavier,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",americas,brazil,florianopolis,-27.5948036,-48.5569286,humid subtropical,office,air conditioned,2000,24,no,no,no,America/Sao_Paulo,NA,NA,NA,2
789,yes,Antonio Augusto Xavier,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",americas,brazil,florianopolis,-27.5948036,-48.5569286,humid subtropical,classroom,naturally ventilated,2000,33,no,no,no,America/Sao_Paulo,NA,NA,NA,2
790,yes,Antonio Augusto Xavier,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",americas,brazil,florianopolis,-27.5948036,-48.5569286,humid subtropical,office,air conditioned,2000,12,no,no,no,America/Sao_Paulo,NA,NA,NA,2
791,yes,Antonio Augusto Xavier,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",americas,brazil,florianopolis,-27.5948036,-48.5569286,humid subtropical,office,air conditioned,2000,24,no,no,no,America/Sao_Paulo,NA,NA,NA,2
792,yes,Antonio Augusto Xavier,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",americas,brazil,florianopolis,-27.5948036,-48.5569286,humid subtropical,classroom,naturally ventilated,2000,19,no,no,no,America/Sao_Paulo,NA,NA,NA,2
793,yes,Antonio Augusto Xavier,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",americas,brazil,florianopolis,-27.5948036,-48.5569286,humid subtropical,office,air conditioned,2000,98,no,no,no,America/Sao_Paulo,NA,NA,NA,2
794,yes,Antonio Augusto Xavier,"Xavier, A. A. Prediction of thermal comfort in indoor environments with sedentary activities - physical theory combined with field study, Doctoral thesis (2000), Federal University of Santa Caterina.",americas,brazil,recife,-8.0577401,-34.8829629,tropical monsoon,office,air conditioned,2000,27,no,no,no,America/Recife,NA,NA,NA,2
795,yes,Yufeng Zhang,https://doi.org/10.1016/j.buildenv.2012.09.009,asia,china,guangzhou,23.1290799,113.26436,humid subtropical,classroom,mixed mode,2005,303,no,no,yes,Asia/Shanghai,ghcn_d,592870-99999,29482,2
796,yes,Yufeng Zhang,https://doi.org/10.1016/j.buildenv.2012.09.009,asia,china,guangzhou,23.1290799,113.26436,humid subtropical,others,mixed mode,2005,265,no,no,yes,Asia/Shanghai,ghcn_d,592870-99999,29482,2
797,yes,Yufeng Zhang,https://doi.org/10.1016/j.buildenv.2012.09.009,asia,china,guangzhou,23.1290799,113.26436,humid subtropical,classroom,mixed mode,2005,413,no,no,yes,Asia/Shanghai,ghcn_d,592870-99999,29482,2
798,yes,Yufeng Zhang,https://doi.org/10.1016/j.buildenv.2012.09.009,asia,china,guangzhou,23.1290799,113.26436,humid subtropical,others,mixed mode,2005,422,no,no,yes,Asia/Shanghai,ghcn_d,592870-99999,29482,2
799,yes,Yufeng Zhang,https://doi.org/10.1016/j.buildenv.2010.05.024,asia,china,guangzhou,23.1290799,113.26436,humid subtropical,classroom,naturally ventilated,2004,276,no,no,yes,Asia/Shanghai,ghcn_d,592870-99999,29482,2
800,yes,Yufeng Zhang,https://doi.org/10.1016/j.buildenv.2010.05.024,asia,china,guangzhou,23.1290799,113.26436,humid subtropical,others,naturally ventilated,2004,258,no,no,yes,Asia/Shanghai,ghcn_d,592870-99999,29482,2
801,yes,Yufeng Zhang,https://doi.org/10.1016/j.buildenv.2010.05.024,asia,china,guangzhou,23.1290799,113.26436,humid subtropical,classroom,naturally ventilated,2004,197,no,no,yes,Asia/Shanghai,ghcn_d,592870-99999,29482,2
802,yes,Yufeng Zhang,https://doi.org/10.1016/j.buildenv.2010.05.024,asia,china,guangzhou,23.1290799,113.26436,humid subtropical,others,naturally ventilated,2004,190,no,no,yes,Asia/Shanghai,ghcn_d,592870-99999,29482,2
